"RG","TG","COEF","RE"
"FGFR2_SOX9","FGFR2","SOX9",-0.0683450572380855,0.245392135781001
"APBB1IP_SFRP1","APBB1IP","SFRP1",0.0340538513307934,0.0133878675329307
"SASH3_H1.0","SASH3","H1.0",0.0548304681953295,0.00465789704016335
"SNCA_TNFRSF11B","SNCA","TNFRSF11B",-0.181787028352972,0.179063929640134
"OAS1_SCNN1A","OAS1","SCNN1A",0.467874081358509,1.85292656960729
"NDRG1_PRXL2A","NDRG1","PRXL2A",0.109127578639694,0.570185676757445
"HOXB2_HLA.DPA1","HOXB2","HLA.DPA1",0.0570997667724341,0.0816415968315359
"EMP3_KRT4","EMP3","KRT4",-0.00034057422019214,0.00146225271121956
"TPD52L1_UCHL1","TPD52L1","UCHL1",0.219578486317837,0.744568720427271
"AKR1C2_HSPA1A","AKR1C2","HSPA1A",0.0936412889055929,0.328222128302518
"GLB1L2_ALOX5AP","GLB1L2","ALOX5AP",-0.0109963765825316,0.0446344834470813
"FXYD6_AKR1B1","FXYD6","AKR1B1",-0.00191276713187543,0.00193066380304636
"LDOC1_SERPINB5","LDOC1","SERPINB5",-0.0333748903032587,0.0221743884643413
"MFAP5_TGFBR1","MFAP5","TGFBR1",0.0344450060635711,0.0415434476820797
"LAMB1_DHRS2","LAMB1","DHRS2",-0.331190118185406,2.09716532222337
"ASPH_CASP1","ASPH","CASP1",0.0231576060789376,0.168825070069374
"H1.0_COL8A1","H1.0","COL8A1",-0.0330055346204325,0.249791624244763
"TERT_PRRX1","TERT","PRRX1",-0.0604953485147225,0.0864301173397584
"EIF1AY_RAB17","EIF1AY","RAB17",-0.0420944694184362,0.0538961749165112
"MT1F_GCHFR","MT1F","GCHFR",0.264979906024049,0.72561553975604
"CHGA_LRATD2","CHGA","LRATD2",0.0392473194583629,0.0282542818020252
"GTSF1_PTPRF","GTSF1","PTPRF",-0.0112518616644782,0.0151988091647767
"HLA.C_ANXA6","HLA.C","ANXA6",0.095568858293554,0.67275940960318
"CTAG2_CAV2","CTAG2","CAV2",-0.197119079100492,0.330153192351973
"HOXB2_AEBP1","HOXB2","AEBP1",-0.0076902655200382,0.0109955888194192
"ZSCAN18_RBPMS","ZSCAN18","RBPMS",0.00992620584404343,0.0136050088871877
"SNCG_WNT16","SNCG","WNT16",-0.0722039603998621,0.167765425031818
"CTNNA3_FGF21","CTNNA3","FGF21",5.69078178520513e-05,9.12811439699937e-06
"PTGR1_ECHDC2","PTGR1","ECHDC2",0.0277367961173575,0.139378526095774
"BMP4_TP63","BMP4","TP63",-0.00973433495389313,0.0433855368445996
"OLFML3_CALD1","OLFML3","CALD1",0.0173075083131268,0.0161618975712566
"H1.0_TMSB4X","H1.0","TMSB4X",-0.245446929799901,1.85758503734863
"RAB32_WNT7B","RAB32","WNT7B",0.0103974041409035,0.0379359185945166
"ITGBL1_CLDN11","ITGBL1","CLDN11",0.113972470523426,0.0953334333155678
"PLBD1_DAPK1","PLBD1","DAPK1",0.0331517492950526,0.148825563265907
"CDKN1B_PYCARD","CDKN1B","PYCARD",-0.0769194773706591,0.376665336639639
"CTNNB1_PHGDH","CTNNB1","PHGDH",-0.202717798681585,1.4937586677642
"SIRPA_TFPI","SIRPA","TFPI",-0.0313765712388839,0.0647082743141322
"MLH1_RAB17","MLH1","RAB17",-0.0378862676208522,0.162332287352528
"CXCL5_BIRC3","CXCL5","BIRC3",0.131586161857196,0.337737250044034
"SMAD3_MUC1","SMAD3","MUC1",-0.011789692809649,0.0523890091012864
"KRT4_PTGR1","KRT4","PTGR1",-0.0148364643840525,0.0156376479843692
"FOSL1_MXRA8","FOSL1","MXRA8",-0.146300671238658,0.711595533226141
"CREB3L1_FLNC","CREB3L1","FLNC",0.00444100319825195,0.0119333125745628
"DVL1_AQP3","DVL1","AQP3",-0.0579120961988285,0.317956054896548
"S100P_MSLN","S100P","MSLN",0.179563733380121,1.30983906549512
"NCKAP1L_PIK3CA","NCKAP1L","PIK3CA",0.000118731920250263,8.37489595588389e-06
"HLA.DQA1_FOSL1","HLA.DQA1","FOSL1",0.0110995524609584,0.00371097128100455
"AKAP12_TUBA1A","AKAP12","TUBA1A",0.141155253254918,0.415635498462627
"SOX2_MYLK","SOX2","MYLK",-0.11034310683413,0.192356867621766
"YAP1_FGF20","YAP1","FGF20",0.0123582000679756,0.0711818200646632
"LAYN_SRPX2","LAYN","SRPX2",0.0966040775830032,0.0727770774554876
"PTN_FZD2","PTN","FZD2",0.012253078379456,0.00790042050797338
"GPRC5B_CALB2","GPRC5B","CALB2",-0.0560624833202326,0.133126377776202
"AKT3_ACKR3","AKT3","ACKR3",-0.00246496196655482,0.00430752704438613
"FAM83A_CKB","FAM83A","CKB",-0.00243896071588082,0.00308535200176375
"STC2_DMKN","STC2","DMKN",0.260301147168011,0.629867253755707
"ERBB2_TIMP1","ERBB2","TIMP1",0.00479570487070416,0.0278766258228744
"AKR1B10_GPX2","AKR1B10","GPX2",0.043726373454653,0.140758616453029
"HLA.F_LOXL4","HLA.F","LOXL4",0.0785566299993255,0.326740316810386
"PTPRCAP_PYGL","PTPRCAP","PYGL",-0.00724518714865109,0.00612055222790312
"AC004556.3_CTNNA2","AC004556.3","CTNNA2",0.00725499840797157,0.0117726065805866
"PLEK_MMP7","PLEK","MMP7",-0.0358579660940235,0.00342346122401852
"WLS_TAGLN","WLS","TAGLN",0.0418871683977947,0.211283332970736
"BAMBI_CPNE7","BAMBI","CPNE7",0.164404786420195,0.720927545426325
"OASL_LGALS3","OASL","LGALS3",0.0234330134159404,0.0518796892060277
"TGFBR1_PRSS23","TGFBR1","PRSS23",0.1160009956703,0.365691317093773
"FAM114A1_LPXN","FAM114A1","LPXN",0.000789184031864265,0.00319515977439539
"S100A4_RBM47","S100A4","RBM47",0.000669559636359366,0.00478248459433324
"GLB1L2_MAP1B","GLB1L2","MAP1B",-0.00150949452639694,0.00612706448767443
"SERPINE2_SOS1","SERPINE2","SOS1",-0.0372769012288173,0.112117398721492
"PMEL_ERBB3","PMEL","ERBB3",0.290589047983754,0.47626094619124
"COL16A1_MAGED4B","COL16A1","MAGED4B",-0.091417273282769,0.178047981220239
"BASP1_ACTA2","BASP1","ACTA2",-0.134986990418025,0.258229415009632
"CLDN1_ITGB4","CLDN1","ITGB4",0.0642263357659417,0.268656633388286
"HKDC1_SCNN1A","HKDC1","SCNN1A",0.0925248406698501,0.258004513959543
"COL4A2_PLAAT3","COL4A2","PLAAT3",5.62783753876655e-06,1.11024775086524e-05
"MIA_KRTCAP3","MIA","KRTCAP3",0.0754903856806367,0.156189946601563
"ERBB2_KLF5","ERBB2","KLF5",0.0262961178275731,0.152854910182544
"SPON2_NLRP2","SPON2","NLRP2",-0.000209212669872644,0.000410008134112457
"COL16A1_GPX8","COL16A1","GPX8",0.021252834276398,0.0413928801662718
"NRP2_LOXL1","NRP2","LOXL1",0.20615525297119,0.464570461176611
"AIF1_FBN1","AIF1","FBN1",-0.0602764957709894,0.0248524275825378
"LY6K_CXCL2","LY6K","CXCL2",0.227831002469983,0.315439302790665
"RPS6KB1_CSNK1A1","RPS6KB1","CSNK1A1",0.0527135451429675,0.224516049936934
"C5orf38_UGT1A6","C5orf38","UGT1A6",0.24087738118691,0.409095335506796
"CLDN1_FERMT3","CLDN1","FERMT3",-0.11711051101464,0.489869385328676
"DHRS2_FZD6","DHRS2","FZD6",0.105281564065426,0.364754268045034
"EGF_PIK3R1","EGF","PIK3R1",0.00824090754292199,0.0038311278679903
"S100A13_STC1","S100A13","STC1",0.073806590558998,0.541784190357737
"APC2_CPT1C","APC2","CPT1C",0.143894266195666,0.113835481020078
"CELF2_TCF7L1","CELF2","TCF7L1",-0.0990603348937521,0.0666250985111359
"FABP5_WNT16","FABP5","WNT16",-0.00106978438735919,0.00759494256275347
"CMBL_DMKN","CMBL","DMKN",-0.115697191817347,0.381208208076282
"KRT6A_RXRA","KRT6A","RXRA",0.0739970499182677,0.132413869461036
"GSTM3_INHBA","GSTM3","INHBA",-0.103797678832864,0.535375400193383
"CCNE1_CYFIP2","CCNE1","CYFIP2",0.284179284195139,1.07403313106197
"COL18A1_CXCL5","COL18A1","CXCL5",-0.329269828826626,0.874434317016922
"FGF1_NDRG1","FGF1","NDRG1",0.0482134367036204,0.017817663154633
"ARHGAP4_SEMA3C","ARHGAP4","SEMA3C",0.0222120427499407,0.0590513304531117
"RBP1_JAM3","RBP1","JAM3",0.0243062219217977,0.0479032022644975
"XAGE1B_XAGE1A","XAGE1B","XAGE1A",3.05789865472239,4.24282467420547
"PLAC8_OAS1","PLAC8","OAS1",0.000537171956704405,0.00203451690637992
"ARHGAP4_KRT5","ARHGAP4","KRT5",0.128264070281452,0.340993581037088
"RTL8C_CXCL8","RTL8C","CXCL8",-0.162179146188418,0.630033528713101
"AIF1L_KIF1A","AIF1L","KIF1A",0.00363095306673621,0.0095974381943468
"MICAL2_ANXA1","MICAL2","ANXA1",-0.029078442940803,0.135885542499239
"ITGB5_SQOR","ITGB5","SQOR",0.199847999118147,1.16787304637378
"PTGFRN_POSTN","PTGFRN","POSTN",0.126969761351692,0.495653036718036
"PTPN6_MDK","PTPN6","MDK",0.201324448109332,0.812979977207604
"AC004556.3_GNG4","AC004556.3","GNG4",-0.012361507736107,0.0200588834258274
"TRPV2_GAB1","TRPV2","GAB1",-0.111906961116601,0.153765540850822
"FZD8_ARHGAP4","FZD8","ARHGAP4",0.105911685922653,0.100485516153407
"BST2_KRT14","BST2","KRT14",0.00943026590080345,0.0483078920458239
"KRAS_COPZ2","KRAS","COPZ2",0.131725698677241,0.580510346723489
"GNA15_BST2","GNA15","BST2",0.0151099203257165,0.0195949301781375
"CDK2_FAM114A1","CDK2","FAM114A1",3.12065195451705e-05,0.000179215729196714
"KYNU_PYCARD","KYNU","PYCARD",0.202445500666348,0.303707281497922
"KRT15_DDB2","KRT15","DDB2",0.152538021875766,0.457030760250724
"CPVL_GPX3","CPVL","GPX3",0.143828433086094,0.419995438455017
"CLDN1_CDCP1","CLDN1","CDCP1",-0.0571655700172508,0.239121684327834
"ARHGAP30_MGP","ARHGAP30","MGP",-0.0467724984004026,0.0346304815450334
"APOBEC3B_BASP1","APOBEC3B","BASP1",0.0059256143846251,0.0214997529178352
"PRRX1_COL1A1","PRRX1","COL1A1",0.441654056050674,0.22585989605394
"COL8A1_TUBB6","COL8A1","TUBB6",0.0580657809320984,0.0374432313468204
"SQOR_TRO","SQOR","TRO",-0.00768974702770377,0.03112437623296
"HGF_PTGES","HGF","PTGES",-0.0695993915057668,0.0280605259118609
"CHI3L1_MYL9","CHI3L1","MYL9",2.1654356839613e-05,1.06798823632652e-05
"GAB1_GLDC","GAB1","GLDC",-0.0559708456520615,0.128757112495724
"RAB38_MX1","RAB38","MX1",0.181067793692606,0.280026846281151
"TCEAL3_EVPL","TCEAL3","EVPL",-0.196005862418079,0.491199897367348
"TCIM_ZSCAN18","TCIM","ZSCAN18",0.296746876667774,0.43441850428761
"PTHLH_POPDC3","PTHLH","POPDC3",0.0117204058410459,0.018087487203145
"SLC43A3_BMERB1","SLC43A3","BMERB1",-0.0115261237247467,0.0329849473968012
"IGFBP3_KRT19","IGFBP3","KRT19",0.0545505841360885,0.229587247805383
"FZD7_TRIB2","FZD7","TRIB2",-0.131542595442925,0.356210825488474
"SYTL2_AHNAK","SYTL2","AHNAK",0.0551035432888724,0.180466764069915
"JCHAIN_BCL2A1","JCHAIN","BCL2A1",-0.0137727056434969,0.00805377621722517
"BAK1_LMNA","BAK1","LMNA",0.0702782240953111,0.328497326435922
"TGFA_EPB41L3","TGFA","EPB41L3",-0.0975252625272002,0.311432108984762
"SMAD2_MRC2","SMAD2","MRC2",0.176024304557219,0.968697534548619
"DOCK2_ABLIM3","DOCK2","ABLIM3",0.0713676250326301,0.0144854217149836
"MYADM_JAG2","MYADM","JAG2",-0.0905154402673986,0.452307835770292
"COTL1_PAPSS2","COTL1","PAPSS2",0.0523812509231549,0.362048111319964
"PTGR1_TMSB4X","PTGR1","TMSB4X",-0.0623929446480651,0.313527078867645
"DVL3_KRTCAP3","DVL3","KRTCAP3",-0.241401678843615,1.25967084100754
"FGF9_GPR87","FGF9","GPR87",-0.0764336065657595,0.059461179544302
"STMN3_PODXL2","STMN3","PODXL2",0.215584943072523,0.796466929628589
"NRCAM_BCL2","NRCAM","BCL2",-0.100590644948351,0.109457076928468
"MGST2_FAP","MGST2","FAP",-0.177517337642142,0.938808308944112
"PTPRM_AKAP12","PTPRM","AKAP12",-0.000473319151082133,0.000968672923022129
"TGFB3_SHC4","TGFB3","SHC4",0.0152433844425307,0.0235119744796509
"FGF2_FGF22","FGF2","FGF22",0.0214363802297305,0.0116778021936667
"PLOD2_FGF18","PLOD2","FGF18",-0.0328770422828037,0.0870985209629386
"MTOR_PKP2","MTOR","PKP2",0.0304281882728368,0.146535145777656
"CES1_WNT9B","CES1","WNT9B",0.00918985173577876,0.00821624432552788
"HGF_PNMA2","HGF","PNMA2",-0.120516173117164,0.0485887466167328
"WNT1_NBL1","WNT1","NBL1",0.00487042231288927,0.000582275120764144
"MFAP2_FGF19","MFAP2","FGF19",0.0440905783370744,0.0986175336985894
"TFF3_DDC","TFF3","DDC",0.0808779426185547,0.163303544417773
"FGF9_MAP1B","FGF9","MAP1B",0.00256617382831866,0.00199634335737208
"IL32_PROCR","IL32","PROCR",0.120722549663832,0.617489410944221
"CALB2_SYTL2","CALB2","SYTL2",-0.106281409705961,0.338532547085866
"VAV1_EPHA2","VAV1","EPHA2",0.0209166781731091,0.0247108676941996
"APC_TNFRSF12A","APC","TNFRSF12A",-0.0181579030303564,0.0522995581179379
"CMBL_CNN3","CMBL","CNN3",-0.132782157114219,0.43750109560071
"CDH1_LAD1","CDH1","LAD1",0.627970184436721,3.13595563510393
"OLFML3_E2F2","OLFML3","E2F2",-0.00411106327984697,0.00383894564346086
"GNA15_FOS","GNA15","FOS",-0.0068082796628709,0.00882915076660821
"RGL3_MLH1","RGL3","MLH1",0.0134831864267532,0.0406381020072512
"REG4_SERPINB6","REG4","SERPINB6",0.11003571504817,0.285786874724938
"CD37_ACKR3","CD37","ACKR3",-0.139396467750204,0.146010825638955
"NQO1_CSNK1A1","NQO1","CSNK1A1",0.0076177254857198,0.0602513202660794
"WNT10A_GJB3","WNT10A","GJB3",0.0828045968405232,0.156379018029204
"CEMIP_FGF1","CEMIP","FGF1",0.0253397450536992,0.0802036430515823
"KRT15_RAF1","KRT15","RAF1",0.0196879300908574,0.0589885036303673
"APOC1_ITGA3","APOC1","ITGA3",-0.158192627403378,0.529280351256555
"WNT10A_NFATC4","WNT10A","NFATC4",0.067363437762075,0.12721791603663
"PALLD_TMEM54","PALLD","TMEM54",0.188920109468168,0.754365732252794
"F2R_FGF17","F2R","FGF17",-0.0023193506942908,0.00508852719109955
"EREG_ADGRG1","EREG","ADGRG1",-0.212494879232932,0.43938844091554
"FLNC_TMEM30B","FLNC","TMEM30B",-0.0212920847359957,0.0378864080489243
"S100A9_IL1A","S100A9","IL1A",0.150660214156496,0.334117388144435
"COL18A1_PTPRM","COL18A1","PTPRM",0.0255266970635996,0.067790662728044
"HSPA1A_CD24","HSPA1A","CD24",-0.240226768162375,1.30964597860623
"CDH17_AKR1C2","CDH17","AKR1C2",0.118036697159714,0.280602735839958
"IGFBP5_KIRREL1","IGFBP5","KIRREL1",0.00515956029050489,0.00749633360067238
"RXRB_COL4A5","RXRB","COL4A5",-0.133116894684895,0.632063757683412
"PROCR_FOSL1","PROCR","FOSL1",0.0176440317485517,0.0695050366618356
"MT2A_CTNNA3","MT2A","CTNNA3",-0.0658285543616855,0.514846542354863
"CST3_SHC2","CST3","SHC2",0.290284216715563,2.1692525085028
"CD79B_IL13RA2","CD79B","IL13RA2",0.128269673216852,0.0333158850819203
"ALPP_SH2D3A","ALPP","SH2D3A",0.119864263101684,0.30146120541029
"CSAG3_ITGA6","CSAG3","ITGA6",-0.0588284744753131,0.111344519118069
"HLA.DPB1_PRSS23","HLA.DPB1","PRSS23",0.00940519700592843,0.00825203966199199
"WNT2B_ADGRF1","WNT2B","ADGRF1",-0.0448829396207955,0.0319180338342278
"FXYD5_PRSS23","FXYD5","PRSS23",0.0887641962103603,0.615664390899169
"AXIN1_PIK3R2","AXIN1","PIK3R2",0.112516141655744,0.501451908857035
"ALCAM_FGF19","ALCAM","FGF19",-0.0612353856184795,0.279180490352596
"FERMT3_WNT9A","FERMT3","WNT9A",-0.0303949431389449,0.0488100159565014
"WNT11_PKDCC","WNT11","PKDCC",-0.0084450168293511,0.0147078187093808
"IFITM1_MALL","IFITM1","MALL",0.34715200084353,1.936831264301
"DKK3_MMP2","DKK3","MMP2",0.304134351785133,0.601640449600581
"CSRP2_CXCR4","CSRP2","CXCR4",-0.0550110039502234,0.144528892251663
"GNG11_CDH1","GNG11","CDH1",-0.0455578691617801,0.0525276524219643
"PTGFRN_ITM2A","PTGFRN","ITM2A",-0.0779816871719582,0.304417836528146
"AKR1B1_MACROH2A2","AKR1B1","MACROH2A2",0.0773199341423093,0.429441697146599
"RAB32_CASP1","RAB32","CASP1",-0.0093451666222239,0.0340967298595429
"BEX1_IGFBP4","BEX1","IGFBP4",-1.92140789951946e-06,1.47496925675032e-06
"BCHE_MAP1B","BCHE","MAP1B",0.799837625074687,0.648966596706761
"TCF7L2_COL1A2","TCF7L2","COL1A2",0.00400296488322688,0.0174884534759646
"GAB1_IQANK1","GAB1","IQANK1",0.0544598518532061,0.125281174330541
"CA9_C12orf75","CA9","C12orf75",0.185917996943575,0.301674579033963
"MEST_DHRS2","MEST","DHRS2",-0.0733447700692473,0.317030577317781
"RPL39L_MFAP4","RPL39L","MFAP4",-0.0232776424832815,0.0587387096358117
"PHGDH_GLIPR1","PHGDH","GLIPR1",-0.0313227135179503,0.176417172116977
"PAPSS2_ANXA3","PAPSS2","ANXA3",-0.48951791033797,1.35145532951545
"WNT16_F3","WNT16","F3",0.0709807901316037,0.0309315252535393
"JAG1_SFRP1","JAG1","SFRP1",0.0128401659205199,0.0540981884923841
"PTGES_PLAC8","PTGES","PLAC8",0.289056770033935,0.970671953414276
"FCRLA_LRP6","FCRLA","LRP6",0.0971356258200925,0.0214961955774104
"MIA_CD22","MIA","CD22",0.00212220033063384,0.00439084200366644
"KRT14_KRT17","KRT14","KRT17",0.802905630309822,0.962460184133356
"FOXA1_AC004556.3","FOXA1","AC004556.3",0.578502043594655,1.71563262917968
"GABRE_CXCL16","GABRE","CXCL16",-0.0929909366365104,0.101853812155787
"JAM3_COL6A2","JAM3","COL6A2",0.186526185771187,0.289629018857634
"TCEAL3_FZD1","TCEAL3","FZD1",-0.0777423233123801,0.194825913679498
"PTX3_LAMB3","PTX3","LAMB3",0.165995939982355,0.213668130119291
"G0S2_MGP","G0S2","MGP",-0.0196127380849138,0.0267165515140917
"PI3_ATP2A3","PI3","ATP2A3",0.0211080391397489,0.0481107005938771
"TNFRSF11B_PRSS21","TNFRSF11B","PRSS21",0.101547493039492,0.212723057059158
"HLA.DRB1_CTSS","HLA.DRB1","CTSS",0.127637107580567,0.21450090009309
"DDB2_GJA1","DDB2","GJA1",0.0947718743626924,0.505274877323512
"GPX8_LIMD2","GPX8","LIMD2",-0.0368399414962138,0.133003846854343
"SELENOM_FSTL1","SELENOM","FSTL1",0.0701899813149549,0.237337893381271
"CARD11_P3H2","CARD11","P3H2",0.000300285659723372,0.000643462666523355
"MLH1_SELENBP1","MLH1","SELENBP1",-0.00916483610657344,0.0392688143176252
"WNT5B_MT1E","WNT5B","MT1E",0.510520943285292,0.900899254088984
"TRIP6_CPVL","TRIP6","CPVL",-0.0951725600126136,0.528830474777018
"MAPK3_MYO1B","MAPK3","MYO1B",0.116955525739986,0.633267186282381
"FZD1_FBN1","FZD1","FBN1",0.147931619529694,0.283761059350997
"LRP1_TCF7L1","LRP1","TCF7L1",0.0747374528834055,0.286177003704217
"GPX2_ERBB3","GPX2","ERBB3",0.0849998515453275,0.425144479875693
"CYFIP2_IFITM3","CYFIP2","IFITM3",-0.0849023721729366,0.191956581935024
"FABP5_PTGFRN","FABP5","PTGFRN",-0.0153542580670263,0.109007674341395
"CSNK1A1L_CDH6","CSNK1A1L","CDH6",-0.000368410518588213,9.44644173611543e-06
"PIK3R3_HLA.DQB1","PIK3R3","HLA.DQB1",-0.139177652916031,0.343819212924847
"WNT11_WWTR1","WNT11","WWTR1",0.000268356895070995,0.000467369650276919
"CEMIP_FAT1","CEMIP","FAT1",0.127169244790636,0.402507471748951
"DVL2_FOSB","DVL2","FOSB",0.20292766016265,0.960283421201047
"PYCARD_ITGA6","PYCARD","ITGA6",0.187378770641386,0.647013694886577
"KLK10_LY6K","KLK10","LY6K",-0.01500145725631,0.038015648297028
"LRP1_MFAP5","LRP1","MFAP5",0.0417830875551746,0.159991521529439
"IFI30_SPART","IFI30","SPART",-0.00896001501367634,0.055423525091016
"FERMT3_IFI44","FERMT3","IFI44",-0.0423752823767219,0.0680487605952747
"LDOC1_FBLN2","LDOC1","FBLN2",0.368184132583293,0.244622766041312
"TUBA4A_EPDR1","TUBA4A","EPDR1",-0.196957295179075,1.01236017381099
"FKBP9_CADM1","FKBP9","CADM1",0.167155294231902,1.09269096251174
"BEX1_APOE","BEX1","APOE",0.455556759002848,0.349708260490688
"FGF3_NLRP2","FGF3","NLRP2",-0.0342452748018889,0.0180550533640475
"B3GNT3_LCN2","B3GNT3","LCN2",0.0163959762140609,0.0543477931523524
"LMNA_SOS2","LMNA","SOS2",-0.00701559008537045,0.056123215982703
"RAB13_GNA15","RAB13","GNA15",-0.212086426281522,1.30705013734787
"PLK2_HMCN1","PLK2","HMCN1",-0.0393572835286813,0.207382610806591
"CXCL2_CDX2","CXCL2","CDX2",-0.00201867024353256,0.00520359169673646
"TMSB4X_NXN","TMSB4X","NXN",-0.0233562158267601,0.255156520821198
"HSPG2_MYO5B","HSPG2","MYO5B",0.0384789301214854,0.191642946949845
"FKBP10_CPVL","FKBP10","CPVL",0.018567365976647,0.091220568238677
"FZD3_LCN2","FZD3","LCN2",-0.286398765626518,0.46452155665344
"ALDH7A1_ARHGAP30","ALDH7A1","ARHGAP30",-0.0775731778599076,0.423360956575401
"ETS1_PALM","ETS1","PALM",-3.36616975925238e-05,0.000128217981852686
"TGFB3_OSMR","TGFB3","OSMR",-0.311161719113092,0.479947640657727
"APOD_COL1A2","APOD","COL1A2",0.00462930775039104,0.00342507831220399
"CCND2_GABRE","CCND2","GABRE",0.272672328761836,0.356363530194268
"PAPSS2_EMP3","PAPSS2","EMP3",0.00764426656355466,0.0211042018471196
"CTNNA1_ITGB5","CTNNA1","ITGB5",0.106029397488375,0.794778584640868
"TGFBI_RPS6KB1","TGFBI","RPS6KB1",-0.0297699605044706,0.117462101340981
"XAF1_MDK","XAF1","MDK",0.0260501012814632,0.0372374381150056
"GADD45B_COCH","GADD45B","COCH",-0.0446904617627232,0.200051687209463
"TNFRSF11B_PNMA2","TNFRSF11B","PNMA2",0.0824938370442561,0.172809201678367
"C6orf132_PRSS8","C6orf132","PRSS8",7.50424823215322e-05,0.000274357038130183
"TFPI2_FGF8","TFPI2","FGF8",0.0348306753240392,0.0428415481399152
"CELF2_FEZ1","CELF2","FEZ1",0.309452148030874,0.20812850944985
"GSN_PLIN2","GSN","PLIN2",0.14359889586469,0.747562966663505
"FGFR1_WNT4","FGFR1","WNT4",0.160198558666174,0.399058736528181
"STMN3_CREB3L1","STMN3","CREB3L1",-0.0102630683365851,0.0379163517178401
"ERBB2_MAGEA2","ERBB2","MAGEA2",-0.0346578448555198,0.201460223035513
"PDZK1IP1_MMP1","PDZK1IP1","MMP1",0.190025806648178,0.384653697662037
"TENM3_TBX3","TENM3","TBX3",-0.040776823675383,0.0625965450852679
"GADD45G_KRT6A","GADD45G","KRT6A",0.0855886079194191,0.124367900618481
"MFAP2_RARB","MFAP2","RARB",0.140726680654067,0.314763804311984
"TMSB15A_HKDC1","TMSB15A","HKDC1",-0.188605115292933,0.169079457025769
"IL1A_MEST","IL1A","MEST",-0.118209644190208,0.11205720020048
"GADD45A_FGF9","GADD45A","FGF9",-0.000116034989525516,0.000670283899176637
"TSPAN13_TMEM125","TSPAN13","TMEM125",0.126378025500027,0.763188851666076
"POU2AF1_E2F1","POU2AF1","E2F1",0.0533661473671348,0.0330930145796694
"MACROH2A2_HDGFL3","MACROH2A2","HDGFL3",0.636953397194473,1.06434142766224
"CD52_ISG15","CD52","ISG15",0.0744322378595042,0.0393232046441155
"PNMA2_VIM","PNMA2","VIM",0.132555172514011,0.235714628709014
"APOC1_BCAM","APOC1","BCAM",0.212555198491408,0.711166455514203
"SLC6A15_BST2","SLC6A15","BST2",-0.119604362607976,0.0616530149795925
"POSTN_FRAT1","POSTN","FRAT1",-0.0321729900327484,0.0245164012159726
"MT1F_ICAM1","MT1F","ICAM1",0.00682725920825674,0.0186956265846211
"CRYAB_NNMT","CRYAB","NNMT",-0.256017117530495,0.199167156113617
"ADM_PIK3CD","ADM","PIK3CD",0.0532952802081468,0.192220785555556
"DCN_AXIN2","DCN","AXIN2",0.0700807427237392,0.0761624568943475
"FXYD5_LOXL1","FXYD5","LOXL1",0.124816049891575,0.865718393357881
"DAPK1_MDK","DAPK1","MDK",-0.0537740336576156,0.13496323929676
"TMSB15A_PTX3","TMSB15A","PTX3",-0.0849058705945782,0.0761158491175312
"FZD10_HENMT1","FZD10","HENMT1",-0.188142142789009,0.0106871028530212
"FZD6_SCEL","FZD6","SCEL",0.0341997050070007,0.150424593101965
"TFF3_IFITM3","TFF3","IFITM3",-0.0105109692458139,0.0212230736531351
"RXRG_ALDH7A1","RXRG","ALDH7A1",0.0856017053527822,0.00187539107249398
"HLA.C_TUBA4A","HLA.C","TUBA4A",0.0459412280133116,0.323404443524311
"PALM_WNT16","PALM","WNT16",0.0524196774291121,0.108244900229289
"PRTFDC1_PIK3R3","PRTFDC1","PIK3R3",0.0864188940336029,0.279251673946155
"CHGB_NCAM1","CHGB","NCAM1",0.336553422382033,0.390827017527481
"BMERB1_E2F2","BMERB1","E2F2",0.0734969648271752,0.125171555048799
"PRSS8_KLF5","PRSS8","KLF5",0.122420799077171,0.480210117512486
"HSPA1A_MLPH","HSPA1A","MLPH",0.350102289761023,1.90865514028161
"GLB1L2_RGL3","GLB1L2","RGL3",0.00849866001236746,0.0344962085280874
"TUBB6_FBXO17","TUBB6","FBXO17",0.280574930174082,1.39536849594401
"CES1_PTN","CES1","PTN",0.000910994088549157,0.00081447995308677
"AC004556.3_TUBA4A","AC004556.3","TUBA4A",-0.149528574490008,0.242638382675948
"APC_RAMP1","APC","RAMP1",-0.0507038311244333,0.146040429793085
"TNFRSF21_FZD1","TNFRSF21","FZD1",-0.0104527755590249,0.0567834971140695
"IFITM1_CD74","IFITM1","CD74",0.0277472085028412,0.15480729131561
"GSN_CD9","GSN","CD9",0.0140614261083659,0.0732025225806382
"STAP2_CDH11","STAP2","CDH11",-0.206780563936469,0.957017882427553
"FAT1_PEG10","FAT1","PEG10",-0.108629445436742,0.671622178402384
"VCAN_MYEOV","VCAN","MYEOV",-0.0515840847093478,0.0699640952569175
"MIA_RAB17","MIA","RAB17",0.00526657783627163,0.0108965731676111
"ALDH3A1_SOX9","ALDH3A1","SOX9",0.103492647948679,0.421153739685043
"ERBB2_GATA3","ERBB2","GATA3",0.0069938972657467,0.040654348500853
"FZD3_RBPMS","FZD3","RBPMS",0.00986481745342169,0.0160001400478843
"S100A6_CAVIN3","S100A6","CAVIN3",0.0118874210612275,0.135549081820998
"GNG4_ALDH3A1","GNG4","ALDH3A1",-0.465170943006615,0.941908341594304
"LAPTM4B_TFPI","LAPTM4B","TFPI",-0.106715770866251,0.680361336882859
