"RG","TG","COEF","RE"
"AKR1C3_B4GALNT4","AKR1C3","B4GALNT4",0.00183030425083694,0.00592122795356142
"TNC_E2F3","TNC","E2F3",0.00256061846126486,0.015899190478971
"TPD52L1_CCNE1","TPD52L1","CCNE1",0.0123139354774414,0.0564280331990707
"ITGA5_CCDC9B","ITGA5","CCDC9B",-0.0170884122285956,0.137430030045456
"PHLDA3_DPP4","PHLDA3","DPP4",0.182233767823929,1.09653645462605
"GDA_PDZK1IP1","GDA","PDZK1IP1",0.00579430015295718,0.00187284449282116
"ARHGAP4_WWC1","ARHGAP4","WWC1",0.0380730492419034,0.0290800038866389
"IER3_PHLDA3","IER3","PHLDA3",-0.0220157754895525,0.155522709503977
"CYBRD1_MFAP5","CYBRD1","MFAP5",0.119313931515982,0.795191059440208
"ITM2A_EFEMP1","ITM2A","EFEMP1",0.0175397843140566,0.0043071867935628
"TES_LRP1","TES","LRP1",-0.00678303568116415,0.0369386719635573
"PNMA2_LPXN","PNMA2","LPXN",-0.0599955061498892,0.184682156013861
"CPNE7_PPP1R14A","CPNE7","PPP1R14A",0.143233599537423,0.565181347757825
"CPNE7_SIRPA","CPNE7","SIRPA",-0.0356257486475646,0.140574618668655
"KRT4_CRIM1","KRT4","CRIM1",-0.0363632928595529,0.006415648054814
"MFGE8_EMILIN1","MFGE8","EMILIN1",0.00320640252917325,0.0289358239940032
"SNRPN_TMEM139","SNRPN","TMEM139",-0.0116383996780683,0.0718228233797125
"FOS_PEG10","FOS","PEG10",-0.0177616549847323,0.113276312585461
"HSPB8_HLA.DPA1","HSPB8","HLA.DPA1",-0.0595307167899022,0.256500115102395
"ITGA2_NMU","ITGA2","NMU",-0.0438348848162929,0.160506163808948
"CD48_CDH17","CD48","CDH17",0.000678608223840057,7.89087277505658e-05
"ADIRF_KRT80","ADIRF","KRT80",-0.101442961136514,0.569840731648835
"LSP1_CCNE2","LSP1","CCNE2",-0.00128368763530472,0.00175062648461377
"UGT1A6_LLGL2","UGT1A6","LLGL2",0.0876863083680076,0.0371318683404335
"PLBD1_PTGR1","PLBD1","PTGR1",0.0929924674388031,0.0861778415444261
"HLA.DPA1_FSTL1","HLA.DPA1","FSTL1",0.0400954337762633,0.066205214396173
"FADS2_TCF7L2","FADS2","TCF7L2",0.000389675926808315,0.00243175078073033
"SDC1_S100A16","SDC1","S100A16",0.0326176755713026,0.16458661466371
"AKR1B1_FXYD2","AKR1B1","FXYD2",0.00401900160948658,0.029720964409117
"EIF1AY_IL32","EIF1AY","IL32",-0.0934991735504526,0.184969327789066
"FADS2_CPE","FADS2","CPE",-0.0262912986760528,0.164069375815857
"TSTD1_KRT13","TSTD1","KRT13",0.0303869143560101,0.0618520805568689
"FBXO17_SERPINB1","FBXO17","SERPINB1",-0.0263824133034017,0.116979672740722
"ELMO1_PPP1R14A","ELMO1","PPP1R14A",-0.117022438046275,0.0437136952761923
"SCG5_TBX3","SCG5","TBX3",-0.110552340308004,0.45125193820911
"MAPK1_YAP1","MAPK1","YAP1",5.60595883275722e-05,0.000306357221103023
"TRPV2_PNMA2","TRPV2","PNMA2",-0.0276733220237765,0.117634290453471
"SHC2_DVL3","SHC2","DVL3",0.00870655084702095,0.00497573513528987
"KRT13_GTSF1","KRT13","GTSF1",-0.0149016390634831,0.00700987688878601
"FGF1_MICAL2","FGF1","MICAL2",0.160287053723623,0.548526712680774
"SOS2_HKDC1","SOS2","HKDC1",-0.000348605372347301,0.00116452216813939
"DPYSL3_FXYD3","DPYSL3","FXYD3",-0.0390634988191301,0.21768272757588
"TCF7L2_C12orf75","TCF7L2","C12orf75",-0.0643854834746326,0.236178354998967
"POU2AF1_SOS1","POU2AF1","SOS1",-0.000200890054201043,2.48546340454697e-05
"TUBB2B_CD9","TUBB2B","CD9",0.0483241257615682,0.11735462412703
"FGF1_KCNMA1","FGF1","KCNMA1",0.0104928112573374,0.0359079983820231
"POLK_PIK3CA","POLK","PIK3CA",0.0031297798424432,0.0118882846135294
"C3orf14_HDGFL3","C3orf14","HDGFL3",0.085693123910439,0.333955067928248
"PLAAT3_COL17A1","PLAAT3","COL17A1",-0.0426227179447687,0.158878190107569
"CASP4_SERPINA1","CASP4","SERPINA1",-0.00212819855711199,0.0125122197522073
"DUSP4_RAB31","DUSP4","RAB31",0.0236563246255623,0.054298747075677
"EFEMP1_SQOR","EFEMP1","SQOR",-0.0807749926940932,0.644477005452439
"COL8A1_CRIM1","COL8A1","CRIM1",0.0737801670798192,0.519190682859744
"CADM1_MYLK","CADM1","MYLK",0.00188906907922255,0.00631032482041238
"LY6D_S100P","LY6D","S100P",0.306778907142994,0.0517889511773715
"SHC2_CDH17","SHC2","CDH17",-0.00502463114101603,0.00287154283590723
"VSIR_MSRB3","VSIR","MSRB3",0.0229989788168885,0.107381626845921
"KRT7_FBLN1","KRT7","FBLN1",0.054106705594234,0.329047223896742
"TUSC3_CD37","TUSC3","CD37",-0.00331839538407457,0.0222769243343018
"CDX2_ADGRF1","CDX2","ADGRF1",-0.00754865871637669,0.00023212255133342
"GYPC_TPM1","GYPC","TPM1",0.0803502060109339,0.353956518505067
"CTAG2_PIK3CD","CTAG2","PIK3CD",0.0165322151646076,0.00331892866599515
"IER3_POSTN","IER3","POSTN",0.088485523802221,0.625074888691998
"TNNC1_SASH3","TNNC1","SASH3",-0.00125228532205349,0.00104527173690564
"SOX2_ERRFI1","SOX2","ERRFI1",0.031809030478933,0.00312308163707308
"CSAG3_S100A16","CSAG3","S100A16",-0.188031395050266,0.0183284260470886
"PSMB9_DSP","PSMB9","DSP",-0.0165950594769323,0.070935832928286
"GALNT3_MYO1B","GALNT3","MYO1B",0.0615984643381542,0.118248832355438
"PRAME_KRT17","PRAME","KRT17",-0.0167653085604557,0.00443450266897176
"TENM3_SMAD3","TENM3","SMAD3",-0.0544637320696518,0.192815629601513
"WNT10A_WNT6","WNT10A","WNT6",0.0242706390117319,0.00330537946132222
"CCL5_EREG","CCL5","EREG",-0.05813438264323,0.0355086799817875
"APOBEC3B_IKZF1","APOBEC3B","IKZF1",-0.0238349003876412,0.0913120795046147
"TSPAN13_RNF128","TSPAN13","RNF128",0.0130148165537375,0.0465256874039436
"BCHE_GLUL","BCHE","GLUL",-0.0144534335893583,0.0285251050478593
"MALL_IRF4","MALL","IRF4",0.014405594273641,0.0513835453534489
"VAV1_FGF18","VAV1","FGF18",0.0264503987660494,0.00362142223378342
"DPP4_CTSS","DPP4","CTSS",0.0226138073629861,0.0859100543865325
"LY96_FGFR1","LY96","FGFR1",0.149164373635885,0.583864910022201
"SPP1_MMP7","SPP1","MMP7",0.00712444338781023,0.019339633008058
"GADD45G_EGF","GADD45G","EGF",0.0119550141381665,0.00759562246350252
"LDHB_PHLDA3","LDHB","PHLDA3",-0.00838359515388317,0.0763831789241429
"SLC17A9_ISG15","SLC17A9","ISG15",-0.00232662592385528,0.00732601418917969
"IFI44_TSPAN8","IFI44","TSPAN8",-0.00302940260900113,0.0104456959068172
"E2F2_GSTP1","E2F2","GSTP1",0.0017828621444347,0.00165897641744525
"NES_CXCR4","NES","CXCR4",-0.015533247217545,0.0507437894005252
"GNG4_LAYN","GNG4","LAYN",0.0794778458104191,0.0420450543190963
"DUSP4_CTSS","DUSP4","CTSS",0.0329560905554286,0.0756446512294929
"P3H2_SERPINE1","P3H2","SERPINE1",-0.049572114369377,0.241218504403109
"CSAG1_COL12A1","CSAG1","COL12A1",-0.206701957768058,0.0499699963776351
"CMBL_LDOC1","CMBL","LDOC1",0.000712063892763661,0.00250840140277375
"BCAM_FST","BCAM","FST",0.00237149887257778,0.00865261478433652
"TNC_DMKN","TNC","DMKN",0.0245082015590186,0.152174394888714
"CTNNA2_SPN","CTNNA2","SPN",0.00571818437045981,0.000264929157610247
"POPDC3_EPHA2","POPDC3","EPHA2",-0.0690429642852824,0.242865859854091
"CST3_S100A11","CST3","S100A11",0.0265349243103505,0.211861358951981
"GLUL_PTPRC","GLUL","PTPRC",-0.0234182307969814,0.156555022057899
"ADGRF1_GJB3","ADGRF1","GJB3",0.0547069529908582,0.0219476829278726
"PRAME_DDC","PRAME","DDC",-0.000462336248487193,0.000122290104025567
"ARHGAP4_PDZK1IP1","ARHGAP4","PDZK1IP1",0.134237592791202,0.102529999509597
"RPL39L_SOS1","RPL39L","SOS1",-0.0247020405042624,0.116476002817712
"CTAG2_BASP1","CTAG2","BASP1",-0.139008061331108,0.0279065953934539
"MAGEA2_PLAAT3","MAGEA2","PLAAT3",-0.141728909566825,0.0218591738450054
"CXCL8_TMEM54","CXCL8","TMEM54",0.053001720962984,0.182682498538568
"WNT7B_MAPK3","WNT7B","MAPK3",-0.0167392208186231,0.0110087409826449
"DPP4_SLC7A8","DPP4","SLC7A8",0.0790523334372136,0.300320514629012
"BCL2A1_CFB","BCL2A1","CFB",0.000201634010432786,0.000155449050360255
"TENM3_RAB32","TENM3","RAB32",0.0380897850961938,0.134847642928996
"COL4A5_SLC38A5","COL4A5","SLC38A5",-0.00338707283779951,0.010015816819482
"CYP24A1_NPAS2","CYP24A1","NPAS2",-0.0681616976598924,0.026747748593565
"MDK_KRT14","MDK","KRT14",-0.287440171435255,1.61695698935587
"PSCA_ITM2A","PSCA","ITM2A",-0.000950017796925469,0.00115527241069572
"COTL1_LOXL1","COTL1","LOXL1",0.0331635417310316,0.254140126264737
"PNMA2_CSF1","PNMA2","CSF1",0.0951860038185344,0.293007885684502
"FCRLA_TGFB1","FCRLA","TGFB1",0.0616650039145072,0.0835359564478548
"CD24_BCHE","CD24","BCHE",-0.0985517355363178,0.255520064988244
"NT5E_SCARA3","NT5E","SCARA3",0.0194178646454888,0.152258973629772
"SNRPN_DAB2","SNRPN","DAB2",0.0685396323100814,0.422971374251212
"CCDC9B_P3H2","CCDC9B","P3H2",-0.106367768727554,0.543916064084958
"PRSS8_FAM83A","PRSS8","FAM83A",0.477633921905107,0.334332540726237
"FGF17_EMP3","FGF17","EMP3",-0.00116569239320823,0.000116884592161579
"ABCB1_MLLT11","ABCB1","MLLT11",0.155401458035387,0.129861097316512
"OSMR_WAS","OSMR","WAS",-0.0142070902685184,0.0823074458228653
"FGF19_CCL5","FGF19","CCL5",-0.0467325738676651,0.000877108287576967
"SNCA_TGFBR1","SNCA","TGFBR1",-0.00753230824071458,0.0133813133133563
"AKR1C3_GADD45A","AKR1C3","GADD45A",-0.0912861844277523,0.295320467490804
"IGF2_DSP","IGF2","DSP",-0.0669965381188596,0.137227668157514
"CDH17_MACROH2A2","CDH17","MACROH2A2",-0.043969043626037,0.00465237929387256
"ERRFI1_CXCL12","ERRFI1","CXCL12",-0.0236194544939045,0.132520870604232
"MAGEA4_POLK","MAGEA4","POLK",-0.0205798006643157,0.00275107872017056
"CFI_B4GALNT4","CFI","B4GALNT4",0.0268499698977062,0.0280057141178335
"GNG11_PTN","GNG11","PTN",0.0194843356886117,0.095596695693525
"TGFB2_CDK2","TGFB2","CDK2",0.00232116328646669,0.00885667539135591
"FGF16_SPART","FGF16","SPART",0.0126968833434328,0.00205739243453236
"LSP1_JAG1","LSP1","JAG1",0.00281103044521621,0.00383353723375467
"LSP1_AKR1B1","LSP1","AKR1B1",0.036879880811705,0.050294864827489
"WWTR1_CCND2","WWTR1","CCND2",-0.158858714459985,0.841779987177426
"PLPP2_TERT","PLPP2","TERT",0.0609907630691747,0.163749217235649
"SHC3_DSP","SHC3","DSP",-0.0201600703725326,0.0346804519774406
"PALLD_ABLIM3","PALLD","ABLIM3",0.0979029237370553,0.68972848799094
"CELF2_CTNNA1","CELF2","CTNNA1",6.45395466568531e-06,1.27410098605518e-05
"IRF4_NLRP2","IRF4","NLRP2",-0.00366767082329918,0.000488946705067176
"AXIN2_PKDCC","AXIN2","PKDCC",0.215712361776887,0.30465388012063
"CD22_XAGE1A","CD22","XAGE1A",0.00798745891922852,0.00444936040519641
"SLC43A3_AXIN1","SLC43A3","AXIN1",0.0269760111037428,0.117578823469356
"KRT5_KRT6A","KRT5","KRT6A",0.14455598736202,0.199915109839014
"RARB_DHRS3","RARB","DHRS3",0.101782736116619,0.211609472102624
"EPB41L3_ICAM1","EPB41L3","ICAM1",0.0624269126287086,0.159965017070109
"FKBP9_NUPR1","FKBP9","NUPR1",0.000516271258513078,0.00389623931662066
"IL1B_PPP1R14A","IL1B","PPP1R14A",-0.222367735634947,0.470284995014361
"STOM_WNT7B","STOM","WNT7B",-0.00660684633178767,0.0376198893774912
"LIMD2_AC004556.3","LIMD2","AC004556.3",0.140383922231473,0.410219059623947
"CDKN1A_RAMP1","CDKN1A","RAMP1",0.0977717617267147,0.766753253714189
"IFITM3_COL4A2","IFITM3","COL4A2",0.0468490252103242,0.44665494071311
"LAPTM5_TCF7L2","LAPTM5","TCF7L2",0.059911340225798,0.0608874726607607
"TFPI_TP53I11","TFPI","TP53I11",0.13959921219908,0.824796605561411
"FGF8_MSLN","FGF8","MSLN",-0.0074851057768485,0.000533441477046685
"MAGEA2B_CD53","MAGEA2B","CD53",-0.00303369989008364,0.000358162466896068
"GSTM3_PPARG","GSTM3","PPARG",-0.0282144242277605,0.173070017929095
"PLTP_S100A11","PLTP","S100A11",-0.000431995230973707,0.0017933740457139
"PLAUR_CYBRD1","PLAUR","CYBRD1",-0.0852168491519316,0.555460797705287
"LRP6_FGF17","LRP6","FGF17",0.00720828112823253,0.0255037258431219
"EHD2_VIM","EHD2","VIM",0.008499713904423,0.0627294667967866
"ICAM2_SLC38A5","ICAM2","SLC38A5",0.354408174106933,0.487029488348027
"ALDH7A1_NRAS","ALDH7A1","NRAS",0.000742972965347901,0.00434101573694409
"ISG15_H2AJ","ISG15","H2AJ",0.0809468816631594,0.470732865790333
"E2F3_UCP2","E2F3","UCP2",0.257787047203507,0.920262461307488
"ACKR3_SERPINB2","ACKR3","SERPINB2",-0.18310573765642,0.426629539658198
"ROBO1_IL32","ROBO1","IL32",0.0297266907937549,0.143325404322106
"GALNT3_LBH","GALNT3","LBH",-0.0392325135894243,0.0753135483516388
"ETS1_PTPRCAP","ETS1","PTPRCAP",0.0155500441700741,0.0857181206095314
"KRT7_FGF8","KRT7","FGF8",-7.99553191375945e-05,0.000486244274329043
"PPP1R14A_INPP5D","PPP1R14A","INPP5D",-0.00167791947793003,0.00652528551120834
"ALDH3A1_ALOX5AP","ALDH3A1","ALOX5AP",-0.00543045450678396,0.00298380065933311
"GSK3B_ICA1","GSK3B","ICA1",0.0521167808659099,0.263806657559773
"EFEMP1_C3","EFEMP1","C3",0.151761647689641,1.21085609522686
"HLA.DQA1_SLC17A9","HLA.DQA1","SLC17A9",0.0866530932869581,0.0191402305466313
"PDLIM4_WNT11","PDLIM4","WNT11",-0.0159696376729351,0.086097324599044
"WNT2B_VAMP8","WNT2B","VAMP8",-0.153236464112126,0.162530287948367
"DPP4_SOS2","DPP4","SOS2",-0.0197131470820456,0.0748904202978327
"TMEM30B_GLIPR1","TMEM30B","GLIPR1",-0.0800676320479179,0.0786341056796816
"ITGB2_ARHGAP4","ITGB2","ARHGAP4",0.000770874309751833,0.00100027442846602
"CTAG2_OAS1","CTAG2","OAS1",-0.0749938024928854,0.0150553981052982
"APOBEC3B_LIMCH1","APOBEC3B","LIMCH1",-0.106356294309616,0.407453534265723
"NRN1_STC1","NRN1","STC1",0.20803206728807,0.366379525324398
"FGF18_SDC2","FGF18","SDC2",0.00687659296396073,0.00306205818594447
"GYPC_PLAU","GYPC","PLAU",-0.239088696588831,1.05322695310801
"SCRN1_IL18","SCRN1","IL18",-0.146533336651275,0.864112711348379
"SERPINF1_ITGA2","SERPINF1","ITGA2",0.0234778265204719,0.114948413491728
"WNT10B_CLDN7","WNT10B","CLDN7",-0.0211993485409353,0.0109731280863049
"IRF6_DDR1","IRF6","DDR1",0.0570396153479283,0.0559113582931476
"GSTM3_BIRC3","GSTM3","BIRC3",-0.0152471837314785,0.0935277055619947
"CXCL8_CRIM1","CXCL8","CRIM1",-0.0788020038097627,0.271609047484838
"FBN1_BCL2A1","FBN1","BCL2A1",-0.00012410481034427,0.00106509270968394
"TRIP6_IL2RG","TRIP6","IL2RG",-0.0025226694347873,0.0163636244097039
"CD53_SCRN1","CD53","SCRN1",0.0665473266089327,0.0120113043219794
"FBLIM1_BCAM","FBLIM1","BCAM",0.0326779016693084,0.191298139707325
"ITGB5_CDK2","ITGB5","CDK2",-0.0347367031710439,0.280713725524305
"GPNMB_DPP4","GPNMB","DPP4",0.0499109279634116,0.306373444336382
"SOS1_HLA.C","SOS1","HLA.C",-0.0429953674886089,0.14292578650248
"TSTD1_HCLS1","TSTD1","HCLS1",-0.0174957978194099,0.0356124180117287
"SERPINB5_FXYD3","SERPINB5","FXYD3",0.856408538769211,0.448449149259312
"SCG2_REG4","SCG2","REG4",-0.00484681143127641,0.0103081379055251
"F3_SLC38A5","F3","SLC38A5",-0.0744578326522204,0.478615312515977
"PHLDA2_AQP3","PHLDA2","AQP3",0.0247574931726893,0.137664417394627
"CPNE7_KCNMA1","CPNE7","KCNMA1",0.118986697377662,0.469506192725326
"AIF1_MEF2C","AIF1","MEF2C",-0.0465686903642172,0.00417188437607063
"STRA6_EPHA2","STRA6","EPHA2",0.0825552833261692,0.0700638629050539
"ALDH2_PKDCC","ALDH2","PKDCC",0.278332703046061,1.25061935435893
"FRMD6_CXCL2","FRMD6","CXCL2",-0.107920753029634,0.743448154365534
"CASP1_MOXD1","CASP1","MOXD1",-0.223183006850584,0.764078898175901
"E2F3_FGF18","E2F3","FGF18",-0.02771501334771,0.09893858778094
"SFRP1_ABI3BP","SFRP1","ABI3BP",-0.0141218882540239,0.0736963642921919
"SERPINB6_NMU","SERPINB6","NMU",0.00456951724926415,0.0320285770687614
"LIMD2_WNT7B","LIMD2","WNT7B",0.00343026237900706,0.0100236479007865
"TNFRSF12A_HSPA1A","TNFRSF12A","HSPA1A",-0.0208430555786702,0.179276285571639
"BAMBI_FGF9","BAMBI","FGF9",0.0354293597194865,0.141399163955533
"EGF_LEF1","EGF","LEF1",0.00988952294158073,0.0108182317865781
"BCL2A1_HSH2D","BCL2A1","HSH2D",0.0117802585789264,0.00908195003988574
"AKT2_INHBA","AKT2","INHBA",-0.00701783971354924,0.0414502307442065
"PPP1R14A_LARP6","PPP1R14A","LARP6",0.00408671310173096,0.0158928781398307
"FOS_LAMA4","FOS","LAMA4",0.0306793557109621,0.195659936555617
"VAV1_FOLR1","VAV1","FOLR1",0.171669274246009,0.02350387728029
"SEMA3B_DHRS3","SEMA3B","DHRS3",0.314799051577002,1.13283603279183
"MAGEA2B_SERPINH1","MAGEA2B","SERPINH1",0.000737724768856704,8.70967243555407e-05
"NPAS2_FEZ1","NPAS2","FEZ1",0.0214612948265999,0.0873439833928922
"CDX2_AMIGO2","CDX2","AMIGO2",-0.0927783157089514,0.00285294913440152
"TM4SF1_LHFPL6","TM4SF1","LHFPL6",0.0122399258945429,0.0971369509343281
"CD22_AEBP1","CD22","AEBP1",0.0692195124117913,0.038558265013496
"CADM1_SPP1","CADM1","SPP1",-0.037238590532089,0.124393334630475
"CTSF_CORO1A","CTSF","CORO1A",-0.121175985896657,0.541671193393558
"WNT2_RB1","WNT2","RB1",-0.00300104785957639,0.00411377814263603
"TMEM139_PAX8","TMEM139","PAX8",0.0332120282237801,0.0186549473353051
"CDKN2B_FRAT2","CDKN2B","FRAT2",0.0422969414208858,0.155515734765035
"CDA_GTSF1","CDA","GTSF1",-0.118151813363471,0.288719682581636
"ERRFI1_NES","ERRFI1","NES",0.270343346528954,1.51680622655041
"RBP1_LIMCH1","RBP1","LIMCH1",0.419924778439086,0.933464750573596
"LAMA5_MMP2","LAMA5","MMP2",-0.147865290085776,0.582316773223453
"CD44_EDIL3","CD44","EDIL3",-0.180970285868251,1.65002748246329
"LAYN_NBL1","LAYN","NBL1",0.017134660839633,0.0924072273223433
"CD52_IGFBP5","CD52","IGFBP5",0.206776707577755,0.0603667906537175
"ROBO1_CSNK1A1","ROBO1","CSNK1A1",0.014448374889391,0.0696619474796828
"NPAS2_SLPI","NPAS2","SLPI",0.018425471048132,0.0749886738073029
"TERT_B4GALNT4","TERT","B4GALNT4",0.0362608057013489,0.0401253971313234
"GPRC5B_AKR1B1","GPRC5B","AKR1B1",0.0483888079494424,0.106194577085715
"AKT2_HMOX1","AKT2","HMOX1",0.126932678317249,0.749716297320388
"WNT2_ASPH","WNT2","ASPH",-3.90322414742724e-06,5.3504638828925e-06
"PXDN_TIMP2","PXDN","TIMP2",0.0315567861571371,0.235616819317768
"MUC2_GSTP1","MUC2","GSTP1",0.00518435697448907,0.000107592684682947
"DHRS2_FZD8","DHRS2","FZD8",0.148506375519593,0.104868719160958
"SCRN1_ICAM2","SCRN1","ICAM2",-0.10623674147254,0.62648214267531
"PALLD_TNNT1","PALLD","TNNT1",-0.0555092776769891,0.391064216472709
"LDOC1_STRA6","LDOC1","STRA6",-0.0136527133503347,0.0633294298232869
"APC2_WNT5B","APC2","WNT5B",-0.0321219313065182,0.00835067656069545
"SCRN1_APOD","SCRN1","APOD",-0.00757069378995125,0.04464467190283
"SPP1_FBLN1","SPP1","FBLN1",-0.266080332967304,0.722287441999196
"ADAMTS1_SCEL","ADAMTS1","SCEL",-0.00105510601982106,0.00755311700705441
"CDKN2B_TMEM98","CDKN2B","TMEM98",0.0693075815562977,0.254827396696654
"STC2_CD70","STC2","CD70",-0.0347167568812693,0.284782535714717
"SOS1_PRAME","SOS1","PRAME",-0.0526195375412641,0.174918583739852
"CSNK1A1_YAP1","CSNK1A1","YAP1",0.00595438869048329,0.0402564743910852
"PDLIM4_TUBB2B","PDLIM4","TUBB2B",-0.0150147781059805,0.0809493772400428
"TP63_TIMP2","TP63","TIMP2",-0.000198932073447441,9.05098374942403e-05
"USP41_SERPINH1","USP41","SERPINH1",0.00548586880865442,0.0144720622925879
"PLAT_WNT4","PLAT","WNT4",0.00626806795070435,0.0439648712719963
"REG4_EFEMP1","REG4","EFEMP1",-0.0246101703109404,0.0014130084056948
"SYTL2_ALOX5AP","SYTL2","ALOX5AP",-0.0163532361144924,0.0603385608521193
"PIK3R1_SERPINE2","PIK3R1","SERPINE2",0.0351481927487274,0.116103824359466
"TCF7L2_FAT1","TCF7L2","FAT1",0.0541103989174852,0.198487365707281
"PTPRC_CD109","PTPRC","CD109",0.0624257076597247,0.0139710359782823
"SERPINF1_PCOLCE","SERPINF1","PCOLCE",0.0105039308026728,0.0514276813546308
"ANXA3_COL4A5","ANXA3","COL4A5",0.0591685105757259,0.178304957546504
"HLA.C_CTNNA1","HLA.C","CTNNA1",0.000990776864947205,0.00849210048358795
"THY1_KRT4","THY1","KRT4",-0.0351323164070913,0.313344371778615
"SEMA3A_MFAP2","SEMA3A","MFAP2",-0.00141341079533351,0.00504300061639717
"GALNT3_CDH1","GALNT3","CDH1",0.00722619524176869,0.0138719229268561
"VAV1_WFDC2","VAV1","WFDC2",0.160841986739817,0.0220214731754106
"KLF5_CLDN1","KLF5","CLDN1",0.0409389257332853,0.110986490310818
"ITGBL1_ISG15","ITGBL1","ISG15",-0.0708516622709896,0.485253238590681
"FGF22_AMOTL2","FGF22","AMOTL2",0.036017349650488,0.00618171519517384
"HKDC1_CCND2","HKDC1","CCND2",-0.00607746094599087,0.00584794357632299
"CDKN1A_LOXL4","CDKN1A","LOXL4",0.0844353309021808,0.662165266885968
"GNG11_ITGA3","GNG11","ITGA3",-0.086306164622787,0.423447033954675
"APBB1IP_EPHA2","APBB1IP","EPHA2",-0.0129133346660589,0.0294587319308741
"FGF21_MRC2","FGF21","MRC2",0.0561008866929825,0.00186823442360928
"KDELR3_ANXA6","KDELR3","ANXA6",0.0458229710524959,0.310551924156387
"ITGA6_ERBB2","ITGA6","ERBB2",0.0197394417199876,0.0923211743790986
"APOBEC3B_AZGP1","APOBEC3B","AZGP1",-0.0267694446489761,0.102554389501419
"LGALS9_FXYD2","LGALS9","FXYD2",-0.00743294457248334,0.00945768519277073
"DPP4_ENG","DPP4","ENG",0.0950330847037565,0.361031530178454
"MYOF_MMP14","MYOF","MMP14",0.0725355780716806,0.549032070881939
"GADD45B_FOS","GADD45B","FOS",0.0250206612561179,0.153095078502067
"PDLIM4_NXN","PDLIM4","NXN",0.0176564962232732,0.0951917080243656
"CRMP1_S100P","CRMP1","S100P",-0.0295036751857232,0.0919042551978643
"NID1_FGF16","NID1","FGF16",-0.0385918892002691,0.195710418280258
"SERINC2_SV2A","SERINC2","SV2A",-0.0436169921447537,0.270952779895665
"GPSM3_TBX3","GPSM3","TBX3",0.0721329682190052,0.183003504238285
"S100B_PTPRF","S100B","PTPRF",0.0104109200360859,0.00542540309101107
"TMEM139_SPOCD1","TMEM139","SPOCD1",-0.139154343396686,0.0781619517499217
"ROBO1_MYLK","ROBO1","MYLK",0.020784547477899,0.100211412416874
"FBLN2_POSTN","FBLN2","POSTN",0.343836153061886,1.53415965359067
"LSP1_CLIC3","LSP1","CLIC3",0.131201820450687,0.178926224257033
"SCRN1_PRSS3","SCRN1","PRSS3",-0.0423648249426948,0.24982699898626
"TXNIP_COL17A1","TXNIP","COL17A1",-0.0415854280895431,0.260483808338374
"VSIR_VGF","VSIR","VGF",-0.00214442185527871,0.0100122492088512
"CXCL2_GPX2","CXCL2","GPX2",0.00321424622500316,0.00628087776479909
"CTAG2_GSTM3","CTAG2","GSTM3",-0.0265053030628704,0.00532107822577675
"MAPK1_MAP1B","MAPK1","MAP1B",0.0920225840432156,0.502889585301025
"HENMT1_WNT2B","HENMT1","WNT2B",0.00321961123393084,0.00581316344205046
"S100A16_XAGE1B","S100A16","XAGE1B",-0.0159447748416229,0.129463774825055
"VGF_CEACAM6","VGF","CEACAM6",-0.036404857163928,0.0115480851200686
"TSTD1_LAMA5","TSTD1","LAMA5",0.0755864209043565,0.153854956775398
"QPCT_DCBLD2","QPCT","DCBLD2",0.0134628275814692,0.0391148351374796
"TMSB4X_TAGLN","TMSB4X","TAGLN",0.0290504594390148,0.359643299494315
